duration,src_bytes,dst_bytes,count,label
0.9284189593890857,8651,2421,47,0
0.8348032034923933,1863,7511,91,0
0.963771452749476,8788,5017,60,0
0.07786509937025621,3815,4599,21,0
0.20745457415961055,205,2812,39,1
0.6021055823163459,9636,8977,21,1
0.2181395192138177,8618,3912,18,0
0.6867572601310536,4053,2295,84,1
0.026080594893289732,7867,1011,45,0
0.17860139974727474,470,5607,47,1
0.8520355400498512,8229,1202,69,0
0.020980131370292754,9639,8639,91,0
0.9843120508044071,5070,9930,91,0
0.7522063570561588,4950,7555,97,0
0.9230386526643679,5547,1945,82,1
0.2379202541014026,6475,8413,53,1
0.491322326342606,8343,8087,60,1
0.20270823256563952,7200,1309,65,1
0.5685508234964958,5057,1228,31,0
0.67068899901351,2616,7236,90,0
0.4225868246967751,5357,1955,65,0
0.03379339425333905,8947,8460,74,1
0.5361440157856796,3097,1920,13,0
0.23063379325041844,3960,6515,64,1
0.8585210663677736,3711,6664,57,1
0.8817134420266555,794,1434,7,0
0.271891728674746,3560,3943,85,1
0.41518728560722507,1556,7966,69,1
0.2939279465035417,5778,5560,83,1
0.30707988955182575,757,3054,34,1
0.8199573077680472,5260,5312,50,1
0.8301719676124035,8096,679,41,1
0.16405513248177606,5851,7458,40,0
0.33760043690309327,8350,2110,65,1
0.31822597980387446,213,6184,69,0
0.37324060950405114,6856,8131,21,0
0.8048287936100136,1092,7198,61,1
0.24693860479587726,266,887,13,0
0.86109100914722,9225,8476,61,0
0.6340364837084104,4699,5339,8,1
0.7261233908259462,9844,5387,90,1
0.5143961390645991,8560,3982,4,1
0.2094161590588599,5033,8396,23,0
0.8022816850079986,9044,5385,92,0
0.9550716032950074,5227,2405,74,1
0.06860080324729978,7517,1874,42,1
0.279542880844198,2717,6603,33,1
0.8448484427792046,3841,7577,13,0
0.056336288130625856,9431,2692,54,0
0.5623968103304212,9225,3289,27,1
0.5964115377853156,6813,7590,40,1
0.37505332756785537,2714,4259,89,1
0.9562412714327597,5509,7512,69,1
0.7688717192685209,9726,7605,37,1
0.7606718801875733,6112,9796,64,1
0.7952381845202798,8279,8201,16,0
0.3028272537408727,3186,5847,26,1
0.917689853093576,1507,47,72,1
0.27414510277138204,202,2997,17,1
0.06896286215805225,7122,6392,14,0
0.3517516404058745,8801,3243,13,0
0.7244429620025595,7778,5648,75,0
0.7752603623147246,4613,8477,4,1
0.624036077313845,7085,1366,40,1
0.5833935698144332,9095,710,49,0
0.7793617706106621,3927,2673,36,0
0.43066607654860245,3236,5927,61,1
0.16618944746750897,3790,6662,68,1
0.5491398721386693,8315,2722,84,1
0.754285841828021,9357,8990,9,0
0.3578886520469702,3698,312,65,1
0.37571733776853034,9964,5887,25,1
0.5913157353984234,2547,2958,35,1
0.5041916609937448,3160,2733,70,0
0.9244365896315206,7458,4049,33,1
0.11449509337392827,7530,9935,4,0
0.8622857786412202,7025,8399,82,0
0.03942341503334801,9418,2619,8,1
0.9102237894174834,3742,8507,5,1
0.07744951255951427,9505,4508,43,0
0.30082530445076305,2665,3556,82,0
0.1875302707476545,9159,6281,46,1
0.14207463086810956,308,9304,76,1
0.9213296899122052,2453,7915,9,0
0.6610575437678538,7995,9725,33,1
0.323150543260017,6939,9469,11,1
0.5623154870188656,8,3944,88,1
0.2168175232191335,4623,5352,18,1
0.5389182963524886,8377,9957,42,1
0.34497557916663824,8167,2917,21,0
0.15985013185430885,3169,1287,1,0
0.41360698843103494,3378,31,1,0
0.5259977559286348,8273,7674,3,0
0.63598207446183,4804,45,93,1
0.5220935053740074,2640,6173,50,1
0.7260794857581245,2793,5039,90,1
0.9420873381497753,1786,6941,99,0
0.3124107553447729,4959,1818,78,1
0.08915306628138886,7620,5100,59,1
0.8752680640155428,400,8541,75,1
0.9175815555205942,6965,3,97,0
0.6033540552640746,647,9522,86,1
0.6859754897113977,6400,1705,23,0
0.5094182888923714,6196,7773,69,1
0.8751839656485961,4965,9375,56,0
0.8657906830551748,9095,2292,64,0
0.8869470939909508,2656,758,47,0
0.2306263142613506,7335,3647,94,0
0.5939792045953246,7997,5355,83,0
0.435994547586945,5322,3510,97,0
0.721925533321539,2000,6984,32,0
0.2619792968181144,3997,9029,5,1
0.37226236050099093,357,129,50,0
0.20223351289435332,2837,5839,83,0
0.45395542100981867,8658,6562,52,1
0.9811697207013038,2258,3915,42,1
0.5600504550730342,6102,1819,59,1
0.7424616809806768,5494,4679,7,0
0.35640874277691825,5650,7470,51,0
0.6858145260759843,3371,7889,19,1
0.6593819270082273,2909,1056,65,1
0.41084551038890726,6375,371,26,1
0.020905987044518848,3016,7660,49,0
0.9866679012895426,6563,66,45,0
0.2566936975318629,7968,2341,63,1
0.8340361303073156,5922,5584,52,1
0.5287279699817812,9290,3991,49,0
0.3470374839687794,5288,2145,97,0
0.2243760303527722,9922,2510,7,1
0.8391720719608526,8574,7178,18,1
0.39955692675949384,1630,3751,56,1
0.20535585292914116,6713,2470,85,0
0.3473473170852228,3054,2868,91,0
0.7411352474107913,3659,1759,81,0
0.9336869650833333,593,3909,45,0
0.5007235367680859,6672,2022,97,1
0.5117983962873575,7254,2941,98,0
0.11562682888512088,5143,5614,60,0
0.8147764143486699,1365,8034,3,0
0.6632478852956203,3353,3119,55,1
0.8429227768649243,3715,5719,61,1
0.04904542390106115,535,1640,34,0
0.3579546579505011,6227,644,68,1
0.7633312226885226,6156,2999,20,0
0.9090859260914158,1539,5722,92,0
0.6983952285750986,423,9919,25,1
0.8445215209181748,1503,9247,18,1
0.4087860488198023,5083,4823,5,0
0.838182269302512,862,2551,37,1
0.23542462561149935,5315,8414,9,0
0.16411057397126627,3146,4958,3,1
0.08098378480043877,5987,1271,39,0
0.6990900563147365,5768,5833,86,1
0.141921691691145,2264,2912,70,0
0.6525703637331721,9636,1291,48,1
0.574413458976069,6837,9371,79,1
0.155965119486019,831,677,94,1
0.6900230332807148,3998,4486,3,1
0.5728953544842161,6786,633,67,1
0.11438166960039353,8759,4652,8,0
0.7785637292100112,33,2753,49,1
0.5355860406915747,8445,315,25,1
0.6576555577616161,5218,3737,2,0
0.7805495250130583,2569,5888,87,1
0.5929364432970894,23,7415,14,1
0.6196597484678635,8473,224,54,0
0.6920109253965602,5254,2111,63,1
0.4548286509112963,8491,8834,26,1
0.6594047349537173,6980,1224,50,0
0.0005712797197440223,528,5335,85,0
0.6820729166597106,2278,4295,51,0
0.10634842076767992,5646,2429,50,1
0.8078030958291371,2298,1804,7,0
0.8890780118982181,1517,3836,88,1
0.8012514086840054,8364,7895,30,1
0.5487524540820495,3655,530,92,0
0.9475735989921419,6368,7683,81,0
0.47704730403963425,5987,3730,43,0
0.3544247564765606,1349,8003,83,1
0.4813163142386462,5778,6940,20,1
0.44446391617945546,4295,8643,83,1
0.970792535575335,1406,7398,37,0
0.7775612519555599,2566,3002,77,0
0.03483041996677605,4756,353,17,0
0.7890187249486553,2366,6406,48,0
0.9322826587252905,9675,6213,59,1
0.007630182812217945,5782,1641,97,0
0.19624455218076509,7655,921,33,1
0.7907240627183322,7788,3727,90,0
0.3563421122267605,102,1168,15,0
0.7409225518724013,1042,8612,81,1
0.7071823075904613,5279,2015,83,1
0.5743588596874172,7320,4198,23,1
0.5412294653364719,3520,1668,66,0
0.44435541405239376,7551,3739,82,0
0.594069139465168,1473,6434,15,1
0.7519425148739245,8873,8098,74,0
0.3454767819603318,2359,6743,89,0
0.24915201198020076,4098,119,79,0
0.6000138621152278,5247,3061,10,1
0.6053961688192896,4256,3586,89,0
0.6084546606356436,7099,9231,2,1
0.6536676863250218,1739,8682,90,1
0.06878932767778612,4420,9708,35,0
0.3470911516142974,7971,634,33,1
0.5520713963954562,8703,5384,83,1
0.7023026580747439,8540,6759,38,0
0.1822208402674378,700,7786,65,1
0.5550395171131972,9681,1229,82,1
0.31372469430092786,5999,1504,76,0
0.9114344692905944,6097,9134,54,1
0.010374655888466866,7235,8705,52,0
0.600799751863901,8261,8427,36,1
0.08503071128927597,1391,4346,66,0
0.9761107514022012,4693,9410,52,1
0.6293286514363372,9807,3319,10,1
0.7172642364133381,7564,916,2,0
0.07135302924161646,5003,306,5,1
0.0973655262704427,8562,5111,29,1
0.6428098507774046,3810,8451,52,1
0.11338854984549451,8081,3074,78,1
0.22019469923589463,6948,778,78,1
0.2716361869997549,8416,8789,33,0
0.4690695215291658,272,2905,26,1
0.6676232701266097,1299,1328,59,0
0.519736710441213,9572,4616,7,0
0.3398343600907009,2172,8885,9,1
0.7985312267671009,1422,7986,16,0
0.9920768096513128,8521,4018,59,0
0.6126164188661529,8122,9114,93,0
0.5677382842567661,111,1598,21,0
0.7069700394727482,8513,5017,28,1
0.2716703438889875,3790,344,27,0
0.9472496143436653,2817,7941,38,1
0.32766728432208714,5350,8995,10,1
0.7789970223727046,2843,9218,53,0
0.15569404211254256,6522,901,46,1
0.027993896464468815,8807,7311,72,1
0.847246083102036,9,1658,45,0
0.09866219070134341,5000,2946,58,0
0.7725882553955766,6636,43,53,0
0.40251141595608486,1078,9755,43,0
0.09602899720344604,5332,1746,81,1
0.8176001811023728,359,6257,52,1
0.7681500459077003,4973,7296,70,1
0.29578713078323715,522,8652,66,1
0.045813870712239635,7948,3221,55,0
0.7180787165181038,1073,2850,72,1
0.20885729407367304,4875,3023,22,1
0.0034914087240706104,3387,5416,83,1
0.8653210457046796,5913,724,29,1
0.6920978676615375,6566,2677,46,1
0.3622286684900773,6466,1438,19,0
0.790792525111708,6037,7063,49,0
0.9273455442180832,8352,9797,71,1
0.13908996578084132,3597,126,61,1
0.04193136989442281,1618,6903,73,1
0.2614056462016937,3324,7899,72,1
0.8075149488457247,6462,447,19,0
0.814667735164097,8605,413,6,1
0.03914388901162025,1362,8246,9,0
0.6006636395637649,415,4431,6,0
0.07453900310062234,8168,3087,93,0
0.6769640257607901,9382,5757,96,0
0.6358899038834035,7178,2950,91,0
0.118195435693626,9713,7258,62,0
0.83717046145564,2391,9900,67,1
0.26995165024607015,4730,2321,48,1
0.26638803352412355,4747,2833,93,0
0.019673260535899018,4931,1366,83,1
0.0812321947511111,7525,5865,85,0
0.765718615960875,8129,5580,1,1
0.7915202957650793,879,8072,36,1
0.8408395082136133,3143,9604,49,0
0.059318961847836915,9654,1450,2,1
0.2240032181156627,248,106,44,0
0.3846063874650921,9336,5369,72,0
0.01603059741439261,5313,630,2,1
0.7298540866806551,3277,687,60,0
0.43099581343955007,7493,1779,94,0
0.8134366634054683,5762,9238,18,0
0.7209653999114564,3755,4803,36,1
0.5895340957259553,8774,3486,8,1
0.7371386510754064,314,3394,22,1
0.8387438481205359,7152,1893,23,1
0.9573120294085432,6841,7590,96,1
0.5809228671776665,5557,2691,2,1
0.8955276256564879,6000,421,49,0
0.806522846147397,1618,54,61,1
0.9224289452837716,6007,5541,64,0
0.1560237410063804,7894,8075,63,0
0.44583114391197454,1126,7370,63,0
0.7960295641775101,1893,2771,33,0
0.2718610236936333,386,7294,80,0
0.5871840711446552,4214,8270,75,1
0.4959084836547878,4687,2008,17,0
0.9027032479949393,124,7802,88,0
0.44851337649758216,9560,7453,34,1
0.4244929415675561,1720,5551,12,1
0.6200869427443494,3640,1432,15,1
0.5301000643382997,6854,9976,7,0
0.1938989165573165,8992,8602,86,1
0.31624254571044585,7944,1124,50,1
0.7400587453091108,5429,3626,99,0
0.46901480534852613,2761,2590,64,1
0.8901261407993484,376,4936,26,1
0.6428308239421641,3573,6009,15,0
0.2788129425444037,9115,9232,58,1
0.22611053453968633,9258,7264,62,1
0.9837435875113603,4926,1565,81,1
0.8494665349559548,7864,8385,19,0
0.22893545279419025,7240,6318,69,1
0.10197159527406274,5463,4510,51,0
0.3748647471306782,2807,2941,35,0
0.6364504195907348,235,9702,97,1
0.5612786775302953,5501,5171,90,0
0.3741319762928501,6398,258,27,1
0.6101469456211843,4955,2081,7,1
0.11831874186117364,6782,5382,31,1
0.9764152351596818,7356,4019,23,0
0.3563437950316677,6569,1481,62,0
0.4533194401140408,746,7692,23,1
0.5859434526167238,9989,8509,80,0
0.3863779065878439,8078,8828,51,0
0.22653383187498788,8126,3353,72,1
0.2758808553583588,571,2177,13,0
0.4288969132576689,6259,8173,8,0
0.11976468412176067,548,2822,54,1
0.34557111728182355,9790,2154,79,1
0.0857187602610171,8964,2426,4,0
0.17570296488678694,7411,1561,34,0
0.40394058609741035,916,4800,7,0
0.5899433646449375,3312,1836,35,1
0.8924150821734207,3462,4175,86,1
0.3088211532434808,5020,213,18,0
0.537420164692932,8024,4861,17,1
0.06963206665604837,7460,8938,48,1
0.060591121030908135,9709,7276,17,0
0.28094053156534304,3032,2818,68,1
0.9869903928567805,6970,9676,23,1
0.5215299446588307,8239,2927,23,1
0.2808074975122137,3529,6104,48,1
0.4062390707293937,9661,7258,41,1
0.2707221365430623,7644,8651,61,1
0.5683260686084174,73,6925,77,1
0.7888846222213313,300,7288,93,1
0.00525944754134966,1583,4649,48,0
0.0024426900199608914,1141,9400,95,1
0.764613093575752,672,2322,39,0
0.2554042755449101,6947,7554,58,1
0.8052133083009574,9047,5817,28,0
0.2705124544415314,5468,8975,81,1
0.08633773000226008,9697,2313,79,1
0.07612613107107535,5568,5436,84,0
0.5091688481907298,3619,1251,96,1
0.5122132639560193,983,9349,43,1
0.9317478366641849,3238,1624,30,1
0.6075464732007874,9829,570,29,1
0.4781993459411621,2188,9827,57,1
0.3803043453861197,9395,8775,51,0
0.43132968433656005,286,6232,17,1
0.52170965103595,6019,4580,70,1
0.8897700438415388,4308,2598,41,1
0.4906312758098347,9043,5892,84,0
0.24850415177233398,2071,193,29,0
0.09847409610980407,4995,5703,37,0
0.26219819541527256,7298,4293,14,0
0.6310722819295999,366,6761,18,0
0.8284754477459221,9798,6941,74,0
0.5665354540733575,5685,1963,58,0
0.38180325657962966,5802,4347,58,0
0.6866704296263354,4669,2765,51,0
0.5777575661315654,5921,6356,27,0
0.7744366896072677,5450,7923,14,0
0.6314590303346874,2815,293,15,0
0.40470929433237035,5035,8037,88,1
0.2924717462548465,8205,9553,13,1
0.0454566777602331,8314,7735,44,0
0.47157789437706543,704,6771,63,0
0.7731842670202227,4545,5023,63,1
0.4077075921130493,2134,7551,13,0
0.9065985598925628,1752,3058,87,1
0.18552134321793545,181,3796,16,0
0.08374063765863216,6733,7416,70,0
0.14267489488346052,8500,9797,35,0
0.9927184005892563,9555,5576,77,1
0.30783630698509057,8958,1679,53,1
0.388084273673292,5535,5656,83,0
0.8316484094137696,3735,9106,27,0
0.5005616885943203,9446,3186,36,1
0.6952955697330713,8075,7931,57,0
0.1810663749679532,1636,3109,53,0
0.3430042391278023,6565,2170,98,0
0.9707760655644211,1660,9940,53,1
0.5086773765363793,1267,4556,98,1
0.5709864543209335,5790,7835,65,0
0.7587289805278764,9096,2640,3,1
0.6159198015472367,81,4324,58,1
0.7374723872903403,3869,2485,39,1
0.9823912648355554,9440,381,22,0
0.42529181178588904,6603,7310,83,0
0.1511273557252496,4044,3883,6,1
0.232727948888392,8817,3599,5,1
0.623821394969812,8398,2115,9,1
0.0964099841722823,3855,8138,27,0
0.15054500287300554,6958,7879,26,0
0.5015741730433546,2979,8696,2,1
0.5835463537185016,9683,8591,16,0
0.31026787928072064,6661,4979,16,0
0.7071482907484202,8580,8725,4,1
0.04516532931691786,8598,2154,67,1
0.9180093395082651,1074,3148,17,0
0.6800443275478781,5440,9028,63,1
0.9899494276595575,2662,4241,27,1
0.7426927154699641,3800,2833,46,0
0.522321701849324,1669,7763,68,0
0.1707359199639803,3262,8631,89,0
0.45584452240121165,5945,2723,28,1
0.13171015192985447,8602,3799,58,0
0.1913740693442333,6806,8860,60,1
0.14993940262994299,490,6700,42,1
0.8102719081359236,700,5513,67,0
0.5639558365201729,9713,7290,94,0
0.14808832942852046,9386,9028,77,1
0.4095996526446293,5790,8983,14,1
0.32777837580573044,3715,7749,14,0
0.09250638149854695,5949,5309,54,0
0.49102062886024533,8630,2502,57,1
0.06016336968016189,1647,4898,99,0
0.2062381647714191,542,8341,87,0
0.7629965558501424,5552,5309,6,0
0.6185964561945958,6170,8693,73,0
0.07986608290249209,1324,138,53,1
0.39040152963183394,9302,3400,13,0
0.10787154636354812,7495,8824,90,0
0.9865466041457371,997,3044,95,0
0.8865413461021134,5980,754,77,0
0.18294469086796727,9031,5614,12,0
0.019263923092071256,2245,4983,27,0
0.2851313055164345,9540,9354,67,0
0.6605261183016419,7786,7415,62,1
0.43745532467058423,1346,335,61,1
0.9955844296710423,5567,4685,9,0
0.9098390575252286,6780,3683,74,0
0.6458363206898362,7266,3925,84,1
0.35608519003434247,6509,65,70,1
0.32587664632615143,4963,8066,34,0
0.759188950643792,9908,4199,67,0
0.3589148024234613,9530,7085,19,0
0.1257284561398031,6508,2689,22,0
0.5421495358344792,1571,8510,11,0
0.14230552713963163,9410,2386,17,1
0.2667841062244284,7938,1833,85,1
0.14084494858214291,7697,9714,12,0
0.807934447758826,5153,8852,49,1
0.7276075972752761,1973,4432,59,0
0.24604761115684048,4386,572,1,0
0.01934163238878628,4366,8736,69,0
0.4163628576889373,7002,4212,96,0
0.9305537700286635,9810,315,83,1
0.7845115921315565,7276,154,84,1
0.3882971007162678,6608,1791,35,1
0.8650527686315757,4168,5718,17,1
0.042940640741274794,4466,3847,85,1
0.41034682575803383,5253,2884,25,1
0.1371441789789627,2213,7527,63,1
0.3760615024081664,4611,8958,49,0
0.6488982075347705,5233,5964,40,1
0.3556128511672353,5351,7747,36,1
0.936232862619374,7209,2525,69,0
0.9947132313032812,6245,4271,98,1
0.6057993780021187,4304,9850,80,0
0.027564322667814722,2029,6900,68,1
0.6149341094456897,3364,5048,79,0
0.4202180466299764,718,9429,34,0
0.8836114659878979,9260,4082,53,0
0.6132553731696193,8557,9904,40,0
0.4859111994687817,8764,3610,77,1
0.7155523686678843,3455,9229,87,1
0.07038744495064397,7710,263,90,1
0.4199059535249663,5661,7703,2,0
0.5654084606597551,5747,3325,9,0
0.15346103175631243,8404,121,37,1
0.037529610016695525,7708,2378,99,1
0.18827297697551104,3181,626,16,0
0.1436113397920391,4347,7049,35,0
0.9268829546399932,1153,26,44,0
0.5258323916981112,4079,7565,28,0
0.5325159231416002,6317,7438,73,1
0.328241168584954,7708,4623,16,0
0.3480711157273575,4990,6549,67,1
0.19914103388883175,9702,4607,72,1
0.4498655356094743,4554,5605,52,1
0.12045850450903428,5676,3612,11,0
0.8144734381953793,2945,9737,35,1
0.21232777531844182,210,7148,41,1
0.9029431591977586,155,2246,20,1
0.22702856444073594,6503,8715,55,1
0.16080540651614872,9392,3932,49,1
0.9144945577490777,1390,9449,5,0
0.558974499169247,5691,9852,57,0
0.6954744614877559,3783,9517,24,1
0.018735474564969823,2205,6454,34,1
0.41150422047708524,9100,1211,40,1
0.05621586201153561,1576,271,17,0
0.05022740361399425,5407,6749,31,0
0.6045368755564575,4236,8439,85,1
0.44274577192769415,2325,8647,63,0
0.5997007689574883,5500,8478,61,1
0.36244760857392366,2410,6618,24,0
0.030672262146322793,7267,2479,69,1
0.2172991095248482,8544,7458,13,1
0.32720457439772954,5886,3984,97,1
0.2297407858146029,9390,3270,71,0
0.8244382442035424,1504,4280,22,0
0.04694708997201569,1205,472,21,1
0.3587865770019053,8840,6908,3,1
0.1987405524398821,1852,855,38,0
0.9559432216454374,1317,1951,87,0
0.9389369525861928,5355,3273,47,1
0.035489575133789586,8537,9795,56,0
0.37421826189067997,797,4366,80,0
0.42001819600326984,6518,692,65,0
0.9736918859909702,5660,5058,91,1
0.539498280332542,657,933,8,0
0.5161185318970352,1849,9672,93,0
0.3031916298542233,9866,6841,5,0
0.9382092633820075,1965,9091,64,0
0.02947739972050556,8445,1839,8,1
0.3613989417251392,7525,7271,32,1
0.04552178597402157,7353,8538,50,0
0.5778470488414995,1184,4327,9,0
0.08420819459209883,6183,6976,28,0
0.3814256892277166,4762,5551,53,0
0.3266538267532194,2293,6005,87,1
0.5086283225873893,8081,3755,21,0
0.3892092090970247,6011,1846,28,1
0.3700553901799697,8443,9418,88,1
0.911207058171082,4850,6915,86,1
0.07340232997439344,2271,297,5,1
0.07467428845589918,2949,4421,51,0
0.926206916649545,4439,8864,82,0
0.31155670379234124,5234,7510,35,1
0.30443369202454995,511,2751,28,1
0.6205891882628373,8469,5030,56,0
0.9482986269975074,9637,6638,53,0
